Mandala,Sukta,Rishis,Devatas,Categories,Verse,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Syllable_IAST_Letters,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType,Letter_PhonemeClass,Letter_VowelLength,Letter_IAST_Index,Letter_IAST_Value,Letter_IAST_PhonemeClass,Letter_IAST_VowelLength
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",3,"दोषावस्तर्धिया","doṣāvastardhiyā",4,"र्धि","rdhi","र्ध","ि","","light","udatta|udatta|udatta|udatta","rdhi",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",3,"दोषावस्तर्धिया","doṣāvastardhiyā",4,"र्धि","rdhi","र्ध","ि","","light","udatta|udatta|udatta|udatta","rdhi",1,"्",false,"udatta","Other","None",1,"d","Dental","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",3,"दोषावस्तर्धिया","doṣāvastardhiyā",4,"र्धि","rdhi","र्ध","ि","","light","udatta|udatta|udatta|udatta","rdhi",2,"ध",false,"udatta","Dental","None",2,"h","Aspirate","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",3,"दोषावस्तर्धिया","doṣāvastardhiyā",4,"र्धि","rdhi","र्ध","ि","","light","udatta|udatta|udatta|udatta","rdhi",3,"ि",false,"udatta","Vowel","Short",3,"i","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",3,"दोषावस्तर्धिया","doṣāvastardhiyā",5,"या","yā","य","ा","","heavy","udatta|udatta","yā",0,"य",false,"udatta","Semivowel","None",0,"y","Semivowel","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",3,"दोषावस्तर्धिया","doṣāvastardhiyā",5,"या","yā","य","ा","","heavy","udatta|udatta","yā",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",4,"वयं","vayaṃ",0,"व","va","","व","","light","udatta","va",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",4,"वयं","vayaṃ",0,"व","va","","व","","light","udatta","va","","","","","","",1,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",4,"वयं","vayaṃ",1,"यं","yaṃ","","य","ं","heavy","udatta|udatta","yaṃ",0,"य",false,"udatta","Semivowel","None",0,"y","Semivowel","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",4,"वयं","vayaṃ",1,"यं","yaṃ","","य","ं","heavy","udatta|udatta","yaṃ",1,"ं",false,"udatta","Nasal","None",1,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",4,"वयं","vayaṃ",1,"यं","yaṃ","","य","ं","heavy","udatta|udatta","yaṃ","","","","","","",2,"ṃ","Nasal","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",5,"नमो","namo",0,"न","na","","न","","light","udatta","na",0,"न",false,"udatta","Nasal","None",0,"n","Nasal","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",5,"नमो","namo",0,"न","na","","न","","light","udatta","na","","","","","","",1,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",5,"नमो","namo",1,"मो","mo","म","ो","","heavy","udatta|udatta","mo",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",5,"नमो","namo",1,"मो","mo","म","ो","","heavy","udatta|udatta","mo",1,"ो",false,"udatta","Vowel","Long",1,"o","Vowel","Long"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",0,"भ","bha","","भ","","light","udatta","bha",0,"भ",false,"udatta","Labial","None",0,"b","Labial","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",0,"भ","bha","","भ","","light","udatta","bha","","","","","","",1,"h","Aspirate","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",0,"भ","bha","","भ","","light","udatta","bha","","","","","","",2,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",1,"र","ra","","र","","light","udatta","ra",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",1,"र","ra","","र","","light","udatta","ra","","","","","","",1,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",2,"न्त","nta","न्","त","","light","udatta|udatta|udatta","nta",0,"न",false,"udatta","Nasal","None",0,"n","Nasal","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",2,"न्त","nta","न्","त","","light","udatta|udatta|udatta","nta",1,"्",false,"udatta","Other","None",1,"t","Dental","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",6,"भरन्त","bharanta",2,"न्त","nta","न्","त","","light","udatta|udatta|udatta","nta",2,"त",false,"udatta","Dental","None",2,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",0,"ए","e","","ए","","heavy","udatta","e",0,"ए",false,"udatta","Vowel","Long",0,"e","Vowel","Long"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",1,"म","masí","","म","","light","udatta","masí",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",1,"म","masí","","म","","light","udatta","masí","","","","","","",1,"a","Vowel","Short"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",1,"म","masí","","म","","light","udatta","masí","","","","","","",2,"s","Sibilant","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",1,"म","masí","","म","","light","udatta","masí","","","","","","",3,"í","Other","None"
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",2,"सि","","स","ि","","light","udatta|udatta","",0,"स",false,"udatta","Sibilant","None",,"","",""
0,0,"","","",7," उप त्वाग्ने दिवेदिवे दोषावस्तर्धिया वयं | नमो भरन्त एमसि ॥"," upa tvāgne divedive doṣāvastar dhiyā vayaṃ | namo bharanta emasí ||",7,"एमसि","emasí",2,"सि","","स","ि","","light","udatta|udatta","",1,"ि",false,"udatta","Vowel","Short",,"","",""
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",0,"रा","rā","र","ा","","heavy","udatta|udatta","rā",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",0,"रा","rā","र","ा","","heavy","udatta|udatta","rā",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",1,"ज","ja","","ज","","light","udatta","ja",0,"ज",false,"udatta","Palatal","None",0,"j","Palatal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",1,"ज","ja","","ज","","light","udatta","ja","","","","","","",1,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",2,"न्त","nta","न्","त","","light","udatta|udatta|udatta","nta",0,"न",false,"udatta","Nasal","None",0,"n","Nasal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",2,"न्त","nta","न्","त","","light","udatta|udatta|udatta","nta",1,"्",false,"udatta","Other","None",1,"t","Dental","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",2,"न्त","nta","न्","त","","light","udatta|udatta|udatta","nta",2,"त",false,"udatta","Dental","None",2,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",3,"म","ma","","म","","light","udatta","ma",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",3,"म","ma","","म","","light","udatta","ma","","","","","","",1,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",4,"ध्व","dhva","ध्","व","","light","udatta|udatta|udatta","dhva",0,"ध",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",4,"ध्व","dhva","ध्","व","","light","udatta|udatta|udatta","dhva",1,"्",false,"udatta","Other","None",1,"h","Aspirate","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",4,"ध्व","dhva","ध्","व","","light","udatta|udatta|udatta","dhva",2,"व",false,"udatta","Semivowel","None",2,"v","Semivowel","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",4,"ध्व","dhva","ध्","व","","light","udatta|udatta|udatta","dhva","","","","","","",3,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",5,"रा","rā","र","ा","","heavy","udatta|udatta","rā",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",5,"रा","rā","र","ा","","heavy","udatta|udatta","rā",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",6,"णां","ṇāṃ","ण","ा","ं","heavy","udatta|udatta|udatta","ṇāṃ",0,"ण",false,"udatta","Nasal","None",0,"ṇ","Nasal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",6,"णां","ṇāṃ","ण","ा","ं","heavy","udatta|udatta|udatta","ṇāṃ",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",0,"राजन्तमध्वराणां","rājantamadhvarāṇāṃ",6,"णां","ṇāṃ","ण","ा","ं","heavy","udatta|udatta|udatta","ṇāṃ",2,"ं",false,"udatta","Nasal","None",2,"ṃ","Nasal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",0,"गो","go","ग","ो","","heavy","udatta|udatta","go",0,"ग",false,"udatta","Velar","None",0,"g","Velar","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",0,"गो","go","ग","ो","","heavy","udatta|udatta","go",1,"ो",false,"udatta","Vowel","Long",1,"o","Vowel","Long"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",1,"पा","pā","प","ा","","heavy","udatta|udatta","pā",0,"प",false,"udatta","Labial","None",0,"p","Labial","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",1,"पा","pā","प","ा","","heavy","udatta|udatta","pā",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",2,"मृ","mṛ","म","ृ","","light","udatta|udatta","mṛ",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",2,"मृ","mṛ","म","ृ","","light","udatta|udatta","mṛ",1,"ृ",false,"udatta","Vowel","Short",1,"ṛ","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",3,"त","ta","","त","","light","udatta","ta",0,"त",false,"udatta","Dental","None",0,"t","Dental","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",3,"त","ta","","त","","light","udatta","ta","","","","","","",1,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",4,"स्य","sya","स्","य","","light","udatta|udatta|udatta","sya",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",4,"स्य","sya","स्","य","","light","udatta|udatta|udatta","sya",1,"्",false,"udatta","Other","None",1,"y","Semivowel","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",1,"गोपामृतस्य","gopāmṛtasya",4,"स्य","sya","स्","य","","light","udatta|udatta|udatta","sya",2,"य",false,"udatta","Semivowel","None",2,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",0,"दी","dī","द","ी","","heavy","udatta|udatta","dī",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",0,"दी","dī","द","ी","","heavy","udatta|udatta","dī",1,"ी",false,"udatta","Vowel","Long",1,"ī","Vowel","Long"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",1,"दि","di","द","ि","","light","udatta|udatta","di",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",1,"दि","di","द","ि","","light","udatta|udatta","di",1,"ि",false,"udatta","Vowel","Short",1,"i","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",2,"विम्","vim","व","ि","म्","heavy","udatta|udatta|udatta|udatta","vim",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",2,"विम्","vim","व","ि","म्","heavy","udatta|udatta|udatta|udatta","vim",1,"ि",false,"udatta","Vowel","Short",1,"i","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",2,"विम्","vim","व","ि","म्","heavy","udatta|udatta|udatta|udatta","vim",2,"म",false,"udatta","Nasal","None",2,"m","Nasal","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",2,"दीदिविम्","dīdivim",2,"विम्","vim","व","ि","म्","heavy","udatta|udatta|udatta|udatta","vim",3,"्",false,"udatta","Other","None",,"","",""
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",0,"व","va","","व","","light","udatta","va",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",0,"व","va","","व","","light","udatta","va","","","","","","",1,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",1,"र्ध","rdha","र्","ध","","light","udatta|udatta|udatta","rdha",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",1,"र्ध","rdha","र्","ध","","light","udatta|udatta|udatta","rdha",1,"्",false,"udatta","Other","None",1,"d","Dental","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",1,"र्ध","rdha","र्","ध","","light","udatta|udatta|udatta","rdha",2,"ध",false,"udatta","Dental","None",2,"h","Aspirate","None"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",1,"र्ध","rdha","र्","ध","","light","udatta|udatta|udatta","rdha","","","","","","",3,"a","Vowel","Short"
0,0,"","","",8," राजन्तमध्वराणां गोपामृतस्य दीदिविम् | वर्धमानं स्वे दमे ॥"," rājantam adhvarāṇāṃ gopām ṛtasya dīdivim | vardhamānaṃ sve dame ||",3,"वर्धमानं","vardhamānaṃ",2,"मा","mā","म","ा","","heavy","udatta|udatta","mā",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
