Mandala,Sukta,Rishis,Devatas,Categories,Verse,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",7,"ततो॒","tato̱",1,"तो","to","त","ो","",heavy,"udatta|anudatta",1,"ो",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",8,"वि","vi",0,"वि","vi","व","ि","",light,"udatta|udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",8,"वि","vi",0,"वि","vi","व","ि","",light,"udatta|udatta",1,"ि",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",9,"ति॑ष्ठे","ti̍ṣṭhe",0,"ति","ti","त","ि","",light,"udatta|svarita",0,"त",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",9,"ति॑ष्ठे","ti̍ṣṭhe",0,"ति","ti","त","ि","",light,"udatta|svarita",1,"ि",true,svarita
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",9,"ति॑ष्ठे","ti̍ṣṭhe",1,"ष्ठे","ṣṭhe","ष्ठ","े","",heavy,"udatta|udatta|udatta|udatta",0,"ष",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",9,"ति॑ष्ठे","ti̍ṣṭhe",1,"ष्ठे","ṣṭhe","ष्ठ","े","",heavy,"udatta|udatta|udatta|udatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",9,"ति॑ष्ठे","ti̍ṣṭhe",1,"ष्ठे","ṣṭhe","ष्ठ","े","",heavy,"udatta|udatta|udatta|udatta",2,"ठ",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",9,"ति॑ष्ठे","ti̍ṣṭhe",1,"ष्ठे","ṣṭhe","ष्ठ","े","",heavy,"udatta|udatta|udatta|udatta",3,"े",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",0,"भु","bhu","भ","ु","",light,"udatta|udatta",0,"भ",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",0,"भु","bhu","भ","ु","",light,"udatta|udatta",1,"ु",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",1,"व","va","","व","",light,"anudatta",0,"व",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",2,"ना","nā","न","ा","",heavy,"udatta|udatta",0,"न",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",2,"ना","nā","न","ा","",heavy,"udatta|udatta",1,"ा",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",3,"नु","nu","न","ु","",light,"udatta|anudatta",0,"न",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",10,"भुव॒नानु॒","bhuva̱nānu̱",3,"नु","nu","न","ु","",light,"udatta|anudatta",1,"ु",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",11,"विश्वा","viśvā",0,"वि","vi","व","ि","",light,"udatta|udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",11,"विश्वा","viśvā",0,"वि","vi","व","ि","",light,"udatta|udatta",1,"ि",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",11,"विश्वा","viśvā",1,"श्वा","śvā","श्व","ा","",heavy,"udatta|udatta|udatta|udatta",0,"श",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",11,"विश्वा","viśvā",1,"श्वा","śvā","श्व","ा","",heavy,"udatta|udatta|udatta|udatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",11,"विश्वा","viśvā",1,"श्वा","śvā","श्व","ा","",heavy,"udatta|udatta|udatta|udatta",2,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",11,"विश्वा","viśvā",1,"श्वा","śvā","श्व","ा","",heavy,"udatta|udatta|udatta|udatta",3,"ा",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",12,"उ॒तामूं","utā̱mūṃ",0,"उ","u","","उ","",light,"anudatta",0,"उ",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",12,"उ॒तामूं","utā̱mūṃ",1,"ता","tā","त","ा","",heavy,"udatta|udatta",0,"त",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",12,"उ॒तामूं","utā̱mūṃ",1,"ता","tā","त","ा","",heavy,"udatta|udatta",1,"ा",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",12,"उ॒तामूं","utā̱mūṃ",2,"मूं","mūṃ","म","ू","ं",heavy,"udatta|udatta|udatta",0,"म",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",12,"उ॒तामूं","utā̱mūṃ",2,"मूं","mūṃ","म","ू","ं",heavy,"udatta|udatta|udatta",1,"ू",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",12,"उ॒तामूं","utā̱mūṃ",2,"मूं","mūṃ","म","ू","ं",heavy,"udatta|udatta|udatta",2,"ं",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",13,"द्यां॒","dyāṃ̱",0,"द्यां","dyāṃ","द्य","ा","ं",heavy,"udatta|udatta|udatta|udatta|anudatta",0,"द",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",13,"द्यां॒","dyāṃ̱",0,"द्यां","dyāṃ","द्य","ा","ं",heavy,"udatta|udatta|udatta|udatta|anudatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",13,"द्यां॒","dyāṃ̱",0,"द्यां","dyāṃ","द्य","ा","ं",heavy,"udatta|udatta|udatta|udatta|anudatta",2,"य",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",13,"द्यां॒","dyāṃ̱",0,"द्यां","dyāṃ","द्य","ा","ं",heavy,"udatta|udatta|udatta|udatta|anudatta",3,"ा",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",13,"द्यां॒","dyāṃ̱",0,"द्यां","dyāṃ","द्य","ा","ं",heavy,"udatta|udatta|udatta|udatta|anudatta",4,"ं",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",14,"वर्ष्म॑णो॒प","varṣma̍ṇo̱pa",0,"व","va","","व","",light,"udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",7," अहं सु॒वे पि॒तर॑मस्य मू॒र्धन् । मम॒ योनि॒रप्स्व॑न्तः समु॒द्रे । ततो॒ वि ति॑ष्ठे भुव॒नानु॒ विश्वा । उ॒तामूं द्यां॒ वर्ष्म॑णो॒प स्पृ॑शामि ॥"," ahaṃ su̱ve pi̱tara̍masya mū̱rdhan । mama̱ yoni̱rapsva̍ntaḥ samu̱dre । tato̱ vi ti̍ṣṭhe bhuva̱nānu̱ viśvā । utā̱mūṃ dyāṃ̱ varṣma̍ṇo̱pa spṛ̍śāmi ॥",14,"वर्ष्म॑णो॒प","varṣma̍ṇo̱pa",1,"र्ष्म","rṣma","र्ष्","म","",light,"udatta|udatta|udatta|udatta|svarita",0,"र",false,udatta
